Timestamp,Name,Value
23.775253,"/pose","8.536781331827146E-4,-8.184537142515737E-8,-9.587379922032425E-5"
23.79101,"/indexerRPM",0
23.791054,"/flywheelRPM",0
23.791083,"/kickerRPM",0
23.79236,"/pose","0.002863673911065358,-2.745512958782098E-7,-9.587379922351062E-5"
23.813606,"/indexerRPM",0
23.813653,"/flywheelRPM",0
23.813677,"/kickerRPM",0
23.82104,"/pose","0.00637473887036291,-1.2002539384715364E-6,-4.3143209668419953E-4"
23.838516,"/indexerRPM",0
23.838558,"/flywheelRPM",0
23.838583,"/kickerRPM",0
23.84024,"/pose","0.01070179979205961,-5.452485947320819E-6,-0.0015339807884190073"
23.853522,"/indexerRPM",0
23.853594,"/flywheelRPM",0
23.853619,"/kickerRPM",0
23.854864,"/pose","0.013831237400154578,-1.1078074629164261E-5,-0.002061286684276557"
23.870933,"/indexerRPM",0
23.870972,"/flywheelRPM",0
23.870995,"/kickerRPM",0
23.872351,"/pose","0.016817342051581356,-1.723330109980986E-5,-0.0020612866834571215"
23.890568,"/indexerRPM",0
23.890611,"/flywheelRPM",0
23.890635,"/kickerRPM",0
23.891904,"/pose","0.020634167921343535,-2.4917917015386483E-5,-0.0019654128840648696"
23.910747,"/indexerRPM",0
23.910815,"/flywheelRPM",0
23.910851,"/kickerRPM",0
23.912266,"/pose","0.025185250096910874,-3.3208187432103595E-5,-0.001677791486176864"
23.931265,"/indexerRPM",0
23.931334,"/flywheelRPM",0
23.931358,"/kickerRPM",0
23.932552,"/pose","0.03114610733791742,-4.235203508132013E-5,-0.0013901700879706933"
23.951206,"/indexerRPM",0
23.951275,"/flywheelRPM",0
23.951299,"/kickerRPM",0
23.952596,"/pose","0.03632890318658719,-4.9060112251003016E-5,-0.0011984224892014031"
23.971,"/indexerRPM",0
23.971072,"/flywheelRPM",0
23.971095,"/kickerRPM",0
23.972569,"/pose","0.04373351351750908,-5.811144532412233E-5,-0.0012463593890580896"
23.991955,"/indexerRPM",0
23.992026,"/flywheelRPM",0
23.992052,"/kickerRPM",0
23.993397,"/pose","0.05224949745388661,-6.954188846610057E-5,-0.0014381069872101068"
24.010843,"/indexerRPM",0
24.010909,"/flywheelRPM",0
24.011515,"/kickerRPM",0
24.012908,"/pose","0.06273799550399649,-8.613384284476769E-5,-0.0017257283849255217"
24.030557,"/indexerRPM",0
24.030599,"/flywheelRPM",0
24.030622,"/kickerRPM",0
24.031679,"/pose","0.0710402004187927,-1.014561658465489E-4,-0.0019654128829499134"
24.051769,"/indexerRPM",0
24.051949,"/flywheelRPM",0
24.052053,"/kickerRPM",0
24.054774,"/pose","0.08326509684775814,-1.2694823077053516E-4,-0.002205097380533376"
24.100263,"/indexerRPM",0
24.100421,"/flywheelRPM",0
24.100451,"/kickerRPM",0
24.103029,"/pose","0.10950350263009748,-1.8480656445241705E-4,-0.002205097381059128"
24.124014,"/indexerRPM",0
24.124086,"/flywheelRPM",0
24.124111,"/kickerRPM",0
24.125126,"/pose","0.12948116779444963,-2.2838049694254178E-4,-0.002157160481426763"
24.139823,"/indexerRPM",0
24.139865,"/flywheelRPM",0
24.139888,"/kickerRPM",0
24.141409,"/pose","0.13691950895008617,-2.446045037377813E-4,-0.0022050973807544896"
24.15323,"/indexerRPM",0
24.153272,"/flywheelRPM",0
24.153435,"/kickerRPM",0
24.154687,"/pose","0.14624508967972322,-2.6561539232818407E-4,-0.0023009711796567853"
24.168089,"/indexerRPM",0
24.168152,"/flywheelRPM",0
24.168176,"/kickerRPM",0
24.169669,"/pose","0.15388716216693873,-2.84664969189731E-4,-0.0026844663766437873"
24.183539,"/indexerRPM",0
24.183579,"/flywheelRPM",0
24.183603,"/kickerRPM",0
24.184777,"/pose","0.163423848032835,-3.1140884973240987E-4,-0.0029241508747077072"
24.205643,"/indexerRPM",0
24.205709,"/flywheelRPM",0
24.205732,"/kickerRPM",0
24.20684,"/pose","0.17048198720294658,-3.330630174255088E-4,-0.0032117722719468274"
24.222099,"/indexerRPM",0
24.22215,"/flywheelRPM",0
24.222175,"/kickerRPM",0
24.223535,"/pose","0.18174630505382183,-3.711315038030248E-4,-0.0035473305704927685"
24.236249,"/indexerRPM",0
24.236294,"/flywheelRPM",0
24.236322,"/kickerRPM",0
24.237463,"/pose","0.18879576521430871,-3.924211118851156E-4,-0.0024927187790876517"
24.251183,"/indexerRPM",0
24.251337,"/flywheelRPM",0
24.251367,"/kickerRPM",0
24.252454,"/pose","0.19548820443014753,-3.901754084029199E-4,0.0031638353758164056"
24.271005,"/indexerRPM",0
24.271082,"/flywheelRPM",-0.29296875
24.271108,"/kickerRPM",0
24.272564,"/pose","0.20174167008371707,-3.5630086856667614E-4,0.007669903937445766"
24.290776,"/indexerRPM",0
24.290857,"/flywheelRPM",-0.29296875
24.290885,"/kickerRPM",0
24.292469,"/pose","0.21236474756733872,-2.1625247089823555E-4,0.01869539085061927"
24.310985,"/indexerRPM",0
24.3112,"/flywheelRPM",-0.29296875
24.311534,"/kickerRPM",0
24.312492,"/pose","0.2208453453349623,-4.811222296820407E-6,0.031158984768355633"
24.330758,"/indexerRPM",0
24.330826,"/flywheelRPM",-0.29296875
24.33085,"/kickerRPM",0
24.332068,"/pose","0.23013547755544922,3.4940568616922474E-4,0.04506068565106546"
24.35117,"/indexerRPM",0
24.351235,"/flywheelRPM",-0.29296875
24.351259,"/kickerRPM",0
24.352352,"/pose","0.2388100678799633,8.06620886766996E-4,0.06025668279896209"
24.371524,"/indexerRPM",0
24.371597,"/flywheelRPM",0
24.371623,"/kickerRPM",0
24.372648,"/pose","0.2482762800209484,0.0014168919416264081,0.06850182953613632"
24.39204,"/indexerRPM",0
24.392111,"/flywheelRPM",0
24.392137,"/kickerRPM",0
24.393032,"/pose","0.256485820413225,0.002094129994634266,0.09611348375642936"
24.41144,"/indexerRPM",0
24.411505,"/flywheelRPM",0
24.411529,"/kickerRPM",0
24.412321,"/pose","0.2661930173053475,0.0031795888225142465,0.12660135199170397"
24.430391,"/indexerRPM",0
24.430448,"/flywheelRPM",0
24.430472,"/kickerRPM",0
24.432352,"/pose","0.27348715734844026,0.004127196112026128,0.13177853715194054"
24.451023,"/indexerRPM",0
24.451062,"/flywheelRPM",0
24.451087,"/kickerRPM",0
24.451824,"/pose","0.28225743696385913,0.005386709108006954,0.15349395271954033"
24.470853,"/indexerRPM",0
24.470892,"/flywheelRPM",0
24.470916,"/kickerRPM",0
24.47174,"/pose","0.2898012749065182,0.006662559547606751,0.1815849759247757"
24.490398,"/indexerRPM",0
24.490446,"/flywheelRPM",0
24.490471,"/kickerRPM",0
24.491401,"/pose","0.2981464923359916,0.008268529371806822,0.1986505122371553"
24.510613,"/indexerRPM",0
24.510657,"/flywheelRPM",0
24.510682,"/kickerRPM",0
24.5114,"/pose","0.305725819329405,0.00988637639885804,0.22194784542716317"
24.530759,"/indexerRPM",0
24.530828,"/flywheelRPM",0
24.530852,"/kickerRPM",0
24.531888,"/pose","0.31416041089690583,0.011893946154927258,0.24538898933862266"
24.553472,"/indexerRPM",0
24.553541,"/flywheelRPM",0
24.553568,"/kickerRPM",0
24.554503,"/pose","0.324794995758649,0.01475422297385138,0.28009530462531934"
24.57096,"/indexerRPM",0
24.571015,"/flywheelRPM",0
24.571366,"/kickerRPM",0
24.572208,"/pose","0.33136163219753817,0.016643165271130217,0.2800953045915565"
24.592643,"/indexerRPM",0
24.592685,"/flywheelRPM",0
24.592709,"/kickerRPM",0
24.593757,"/pose","0.3386015338765112,0.018854344314363582,0.3127403331773025"
24.610879,"/indexerRPM",0
24.610934,"/flywheelRPM",0
24.611034,"/kickerRPM",0
24.612198,"/pose","0.34995888399145697,0.022590612266731057,0.32290295591875173"
24.630668,"/indexerRPM",0
24.630753,"/flywheelRPM",0
24.630783,"/kickerRPM",0
24.632088,"/pose","0.3562931630877818,0.02483908744844881,0.35928706278670197"
24.651111,"/indexerRPM",0
24.65118,"/flywheelRPM",0
24.651204,"/kickerRPM",0
24.652027,"/pose","0.3649471709360795,0.028127362880999603,0.3669569667770642"
24.670896,"/indexerRPM",0
24.67096,"/flywheelRPM",0
24.670984,"/kickerRPM",0
24.67188,"/pose","0.37286029587288516,0.031226731409284007,0.37966024529702974"
24.691012,"/indexerRPM",0
24.691082,"/flywheelRPM",0
24.691108,"/kickerRPM",0
24.692038,"/pose","0.3817469040516506,0.03482312394215341,0.3894393728130344"
24.710352,"/indexerRPM",0
24.710399,"/flywheelRPM",0
24.710422,"/kickerRPM",0
24.711514,"/pose","0.3890178353761189,0.037839130845834776,0.39696546599366067"
24.730407,"/indexerRPM",0
24.730459,"/flywheelRPM",0
24.730483,"/kickerRPM",0
24.731967,"/pose","0.39785703501569303,0.041570890118558114,0.40199884047879214"
24.751521,"/indexerRPM",0
24.75159,"/flywheelRPM",0
24.751612,"/kickerRPM",0
24.752375,"/pose","0.4058826757538428,0.04499686581660577,0.40492299137168275"
24.771125,"/indexerRPM",0
24.771167,"/flywheelRPM",0
24.77119,"/kickerRPM",0
24.771996,"/pose","0.416761933098492,0.04966536346436861,0.40578585550907265"
24.793271,"/indexerRPM",0
24.793315,"/flywheelRPM",0
24.793345,"/kickerRPM",0
24.794405,"/pose","0.42914471076825317,0.05497061778303959,0.4037725057099526"
24.810908,"/indexerRPM",0
24.810953,"/flywheelRPM",0
24.810976,"/kickerRPM",0
24.811823,"/pose","0.43945749112774757,0.05937146382243513,0.4029096414790532"
24.830314,"/indexerRPM",0
24.83039,"/flywheelRPM",0
24.830449,"/kickerRPM",0
24.831289,"/pose","0.44825107749816456,0.06312027680377916,0.4030534523185833"
24.850563,"/indexerRPM",0
24.85065,"/flywheelRPM",0
24.850677,"/kickerRPM",0
24.851565,"/pose","0.45891419262683997,0.06767183218554261,0.4038204427886409"
24.870732,"/indexerRPM",0
24.870803,"/flywheelRPM",0
24.870828,"/kickerRPM",0
24.871765,"/pose","0.4689306142686349,0.0719882768623437,0.40995636595635154"
24.890865,"/indexerRPM",0
24.89093,"/flywheelRPM",0
24.890954,"/kickerRPM",0
24.892231,"/pose","0.47933569180958496,0.07655732942742183,0.4175783329728558"
24.910636,"/indexerRPM",0
24.910706,"/flywheelRPM",0
24.91073,"/kickerRPM",0
24.911733,"/pose","0.48810467106581573,0.08050157433638552,0.4277888927121847"
24.930773,"/indexerRPM",0
24.930934,"/flywheelRPM",0
24.930964,"/kickerRPM",0
24.932109,"/pose","0.4987407051967895,0.08544249149373538,0.44197821512164664"
24.950599,"/indexerRPM",0
24.950689,"/flywheelRPM",0
24.950719,"/kickerRPM",0
24.953151,"/pose","0.5084551320476741,0.0901581813856693,0.461872028485108"
24.970842,"/indexerRPM",0
24.970918,"/flywheelRPM",0
24.970943,"/kickerRPM",0
24.972335,"/pose","0.5214045416810473,0.09681271072093171,0.4875182697368975"
24.990874,"/indexerRPM",0
24.990955,"/flywheelRPM",0
24.990983,"/kickerRPM",0
24.993255,"/pose","0.5324617319572318,0.10297992315209699,0.530038299697758"
25.01173,"/indexerRPM",0
25.011807,"/flywheelRPM",0
25.012014,"/kickerRPM",0
25.0138,"/pose","0.5459711089511018,0.11102046079279321,0.5437003162961505"
25.031008,"/indexerRPM",0
25.031052,"/flywheelRPM",0
25.031076,"/kickerRPM",0
25.032275,"/pose","0.5600022858430214,0.11984588292663871,0.5792215587846397"
25.050816,"/indexerRPM",0
25.050874,"/flywheelRPM",0.29296875
25.050904,"/kickerRPM",0
25.051871,"/pose","0.5728500774432946,0.12834214388914889,0.5893362445167049"
25.070428,"/indexerRPM",0
25.070479,"/flywheelRPM",0.29296875
25.070503,"/kickerRPM",0
25.072017,"/pose","0.5861943224748583,0.13743208895516063,0.6066414650905279"
25.090649,"/indexerRPM",0
25.090709,"/flywheelRPM",0.29296875
25.090739,"/kickerRPM",0
25.091699,"/pose","0.6008840172162099,0.14770312232069135,0.6137361263462141"
25.110969,"/indexerRPM",0
25.111012,"/flywheelRPM",0.29296875
25.111036,"/kickerRPM",0
25.111789,"/pose","0.6156268273191609,0.1583301909407424,0.6354036047941076"
25.130747,"/indexerRPM",0
25.130816,"/flywheelRPM",0
25.130841,"/kickerRPM",0
25.131628,"/pose","0.6307125342723516,0.1694983498734959,0.6391426828029204"
25.150316,"/indexerRPM",0
25.150369,"/flywheelRPM",0
25.150394,"/kickerRPM",0
25.151909,"/pose","0.6426901050447215,0.1784497917803737,0.6444636788029845"
25.170852,"/indexerRPM",0
25.170896,"/flywheelRPM",-0.29296875
25.17092,"/kickerRPM",0
25.171722,"/pose","0.6585226556637911,0.19038727163511346,0.6476275139533496"
25.19081,"/indexerRPM",0
25.19085,"/flywheelRPM",-0.5859375
25.190873,"/kickerRPM",0
25.191591,"/pose","0.672924946994227,0.2013049502696429,0.6496408637586453"
25.211161,"/indexerRPM",0
25.211214,"/flywheelRPM",-0.87890625
25.211241,"/kickerRPM",0
25.213682,"/pose","0.6900530492707806,0.21433035457561564,0.6506954754516456"
25.230759,"/indexerRPM",0
25.230816,"/flywheelRPM",-0.87890625
25.230846,"/kickerRPM",0
25.231851,"/pose","0.7047528396369409,0.22552913352943582,0.6513665922350028"
25.250377,"/indexerRPM",0
25.250453,"/flywheelRPM",-0.87890625
25.250477,"/kickerRPM",0
25.251942,"/pose","0.720239942952783,0.2373435600867187,0.651989771966567"
25.270337,"/indexerRPM",0
25.27041,"/flywheelRPM",-0.5859375
25.270436,"/kickerRPM",0
25.27157,"/pose","0.7347060917824544,0.24839066881268637,0.6523732670611142"
25.29055,"/indexerRPM",0
25.290615,"/flywheelRPM",-0.29296875
25.290638,"/kickerRPM",0
25.291425,"/pose","0.7512691520096608,0.2610447464248251,0.6524212040782474"
25.310516,"/indexerRPM",0
25.310581,"/flywheelRPM",0.29296875
25.310605,"/kickerRPM",0
25.311504,"/pose","0.7688931097521331,0.2745146958307644,0.6527567623263503"
25.330678,"/indexerRPM",0
25.330748,"/flywheelRPM",0.29296875
25.330773,"/kickerRPM",0
25.331653,"/pose","0.7841408477992445,0.2861754549350972,0.6529964469642897"
25.350628,"/indexerRPM",0
25.350696,"/flywheelRPM",0.29296875
25.350729,"/kickerRPM",0
25.351701,"/pose","0.8019749827227348,0.29981959066731967,0.6531402575478578"
25.371153,"/indexerRPM",0
25.371216,"/flywheelRPM",0.29296875
25.37124,"/kickerRPM",0
25.372201,"/pose","0.8181175309004093,0.31216956530916273,0.652996446922127"
25.390416,"/indexerRPM",0
25.390486,"/flywheelRPM",0.29296875
25.39051,"/kickerRPM",0
25.391417,"/pose","0.8349863542266635,0.32507133644985836,0.6528526363612316"
25.410375,"/indexerRPM",0
25.410427,"/flywheelRPM",0.29296875
25.410451,"/kickerRPM",0
25.411238,"/pose","0.8542383403446118,0.33979362680718295,0.6528526364263795"
25.431009,"/indexerRPM",0
25.431066,"/flywheelRPM",0
25.431096,"/kickerRPM",0
25.431916,"/pose","0.8705474803020758,0.3522605220878628,0.65246914137485"
25.45087,"/indexerRPM",0
25.450925,"/flywheelRPM",0
25.450952,"/kickerRPM",0
25.452285,"/pose","0.8897099150381733,0.3669026885405978,0.652469141395742"
25.470407,"/indexerRPM",0
25.470462,"/flywheelRPM",0
25.470487,"/kickerRPM",0
25.471877,"/pose","0.9081921011704625,0.38102717653442386,0.6526129519530227"
25.490624,"/indexerRPM",0
25.490699,"/flywheelRPM",0
25.490724,"/kickerRPM",0
25.49302,"/pose","0.9280088918213342,0.39617310306413356,0.652565015181335"
25.510688,"/indexerRPM",0
25.510756,"/flywheelRPM",0
25.510783,"/kickerRPM",0
25.511554,"/pose","0.9491423274220148,0.41232453596971863,0.6525650154199778"
25.530401,"/indexerRPM",0
25.530477,"/flywheelRPM",0
25.530501,"/kickerRPM",0
25.531894,"/pose","0.967639631828334,0.4264577685615581,0.652325330841671"
25.550886,"/indexerRPM",0
25.55096,"/flywheelRPM",0
25.550985,"/kickerRPM",0
25.552639,"/pose","0.988048283854798,0.44204210972116115,0.6519897724565136"
25.571653,"/indexerRPM",0
25.57172,"/flywheelRPM",0
25.571743,"/kickerRPM",0
25.572407,"/pose","1.0116451637037907,0.46005207506270834,0.6518459616176325"
25.593723,"/indexerRPM",0
25.593809,"/flywheelRPM",0
25.593835,"/kickerRPM",0
25.595535,"/pose","1.0322495909685585,0.47576793855827765,0.6513665927250144"
25.623182,"/indexerRPM",0
25.623241,"/flywheelRPM",0
25.623263,"/kickerRPM",0
25.624079,"/pose","1.0768603471916944,0.509789365005628,0.6517021510094232"
25.640314,"/indexerRPM",0
25.640358,"/flywheelRPM",0
25.640415,"/kickerRPM",0
25.641142,"/pose","1.0939802033847499,0.5228519434716076,0.6518459615937177"
25.653953,"/indexerRPM",0
25.653998,"/flywheelRPM",0
25.654021,"/kickerRPM",0
25.654768,"/pose","1.11261540447822,0.5370834660679609,0.6525650148801934"
25.671524,"/indexerRPM",0
25.671765,"/flywheelRPM",0
25.671796,"/kickerRPM",0
25.672789,"/pose","1.1259072746052765,0.5472701969817393,0.6552494812597625"
25.690847,"/indexerRPM",0
25.690894,"/flywheelRPM",0
25.690918,"/kickerRPM",0
25.691848,"/pose","1.1483816196582353,0.5645747827039241,0.6570710835608115"
25.710848,"/indexerRPM",0
25.71089,"/flywheelRPM",0
25.710914,"/kickerRPM",0
25.712303,"/pose","1.170819977184076,0.5819650142187667,0.6615771520409229"
25.730865,"/indexerRPM",0
25.730907,"/flywheelRPM",0
25.730929,"/kickerRPM",0
25.731796,"/pose","1.1968152440421018,0.6023191738294658,0.6669940215157794"
25.750775,"/indexerRPM",0
25.750817,"/flywheelRPM",0
25.750844,"/kickerRPM",0
25.751624,"/pose","1.2194970964361271,0.6202859450096094,0.6728423232268005"
25.770474,"/indexerRPM",0
25.770513,"/flywheelRPM",0
25.770535,"/kickerRPM",0
25.771663,"/pose","1.249047818130627,0.6439134997161136,0.6761020324725567"
25.790896,"/indexerRPM",0
25.790981,"/flywheelRPM",0
25.791009,"/kickerRPM",0
25.793864,"/pose","1.2691409265978624,0.6601862262749685,0.6853538539367322"
25.812123,"/indexerRPM",0
25.812199,"/flywheelRPM",-0.29296875
25.812226,"/kickerRPM",0
25.813315,"/pose","1.2997520710358395,0.6852897306937606,0.6883738787472924"
25.83084,"/indexerRPM",0
25.830881,"/flywheelRPM",-0.29296875
25.830904,"/kickerRPM",0
25.831985,"/pose","1.3218913620783515,0.7037485537032713,0.7016044628003576"
25.850858,"/indexerRPM",0
25.850907,"/flywheelRPM",-0.29296875
25.850935,"/kickerRPM",0
25.852005,"/pose","1.345694737860179,0.7239327687390891,0.7050079827485691"
25.870489,"/indexerRPM",0
25.870567,"/flywheelRPM",-0.29296875
25.87059,"/kickerRPM",0
25.872101,"/pose","1.3700664125498774,0.7448015445554226,0.7112397797318385"
25.890406,"/indexerRPM",0
25.890491,"/flywheelRPM",-0.29296875
25.890518,"/kickerRPM",0
25.891349,"/pose","1.3952295714450171,0.7666075618119925,0.7168483970428953"
25.910304,"/indexerRPM",0
25.910348,"/flywheelRPM",-0.29296875
25.910372,"/kickerRPM",0
25.912736,"/pose","1.4181071874901796,0.7866354738967777,0.7213065285453935"
25.930322,"/indexerRPM",0
25.930378,"/flywheelRPM",0
25.930404,"/kickerRPM",0
25.93134,"/pose","1.444181989818923,0.8096562246228856,0.7252373541465971"
25.955133,"/indexerRPM",0
25.955202,"/flywheelRPM",0
25.955227,"/kickerRPM",0
25.95591,"/pose","1.4654258347003815,0.8285682653071889,0.7295516751197249"
25.970608,"/indexerRPM",0
25.970649,"/flywheelRPM",0
25.970672,"/kickerRPM",0
25.971593,"/pose","1.4949552299220024,0.8551393983072477,0.7358793459823162"
25.991018,"/indexerRPM",0
25.99108,"/flywheelRPM",0
25.991102,"/kickerRPM",0
25.991895,"/pose","1.512173380236961,0.8707713495824924,0.738420001650254"
26.010929,"/indexerRPM",0
26.010995,"/flywheelRPM",0
26.011018,"/kickerRPM",0
26.011876,"/pose","1.5364714951130702,0.893010175205802,0.7439327452632057"
26.030382,"/indexerRPM",0
26.030424,"/flywheelRPM",0
26.030448,"/kickerRPM",0
26.031373,"/pose","1.5571248671051823,0.9121335601651458,0.7499727946966162"
26.050719,"/indexerRPM",0
26.05076,"/flywheelRPM",0
26.050789,"/kickerRPM",0
26.051575,"/pose","1.5796283603449612,0.933168232726989,0.7533763146613535"
26.070457,"/indexerRPM",0
26.070498,"/flywheelRPM",0
26.070521,"/kickerRPM",0
26.07167,"/pose","1.6000444560774245,0.9525277570941787,0.764305927554746"
26.090329,"/indexerRPM",0
26.090377,"/flywheelRPM",0
26.090403,"/kickerRPM",0
26.091268,"/pose","1.6215909819588419,0.9733991427341484,0.7746602978829253"
26.111258,"/indexerRPM",0
26.1113,"/flywheelRPM",0
26.111327,"/kickerRPM",0
26.11204,"/pose","1.6453435765576288,0.9971096458616484,0.7943623634928559"
26.130679,"/indexerRPM",0
26.130765,"/flywheelRPM",0
26.130794,"/kickerRPM",0
26.133023,"/pose","1.6626312796737257,1.0149839777134086,0.8097980453222308"
26.153269,"/indexerRPM",0
26.153335,"/flywheelRPM",0
26.15336,"/kickerRPM",0
26.154211,"/pose","1.6811522863540558,1.0345975446439737,0.8182828763871224"
26.170841,"/indexerRPM",0
26.170899,"/flywheelRPM",0
26.170929,"/kickerRPM",0
26.171688,"/pose","1.7020965945006832,1.057597224014574,0.8459904045485653"
26.191401,"/indexerRPM",0
26.191445,"/flywheelRPM",0
26.191469,"/kickerRPM",0
26.192255,"/pose","1.7184977731685274,1.0762922525732563,0.8553381000000356"
26.21194,"/indexerRPM",0
26.21199,"/flywheelRPM",0
